date,ret_1d,ewma_vol,cvar_95_60d,sample_split_main,sample_split_robust,main_regime,main_p_regime_0,main_p_regime_1,main_p_regime_2,robust_regime,robust_p_regime_0,robust_p_regime_1,robust_p_regime_2
2024-03-26,0.0035818796607032,0.0070730426218514,-0.013370333556652,test,test,0,0.9680267508819776,0.0001768980633165405,0.03179635105470595,0,0.9672728206411321,0.03254759316020636,0.00017958619866129284
2024-03-27,0.0108403441115125,0.00735370924378,-0.0131695175064162,test,test,0,0.952583777718558,0.00028626304291964454,0.047129959238522465,0,0.9512111790770441,0.04849976848267822,0.0002890524402779246
2024-03-28,-0.003308428304241,0.0071755946885391,-0.0131695175064162,test,test,0,0.9589769557380485,0.00023497321410032268,0.04078807104785111,0,0.9578786762640392,0.041883355058345256,0.0002379686776156186
2024-04-02,-0.0089795710448425,0.0072964218186109,-0.0131695175064162,test,test,0,0.9365679931211524,0.00039016563481569506,0.06304184124403196,0,0.9344495983204099,0.06515320639355447,0.0003971952860355664
2024-04-03,0.0051527244556639,0.0071858568892481,-0.0131695175064162,test,test,0,0.951806398095885,0.0003115113246861392,0.0478820905794292,0,0.9503798947840643,0.049303501653666315,0.00031660356226937086
2024-04-04,0.0052976714466065,0.0070867669810825,-0.011940246632769,test,test,0,0.9605626785846946,0.00024200588346049866,0.03919531553184476,0,0.9595269528103869,0.040227648795077516,0.00024539839453596165
2024-04-05,-0.015895384636642,0.007897387253663,-0.0135770729517807,test,test,0,0.8116281869524821,0.001645388977252354,0.1867264240702655,0,0.8029981778501165,0.19531282286860413,0.0016889992812795331
2024-04-08,-0.0003848482579025,0.0076573813016694,-0.0135770729517807,test,test,0,0.8805281594120691,0.0010080809853325158,0.11846375960259814,0,0.8751865278491958,0.12376767562188369,0.0010457965289207651
2024-04-09,-0.0088182352875811,0.007731949011112,-0.0135770729517807,test,test,0,0.8590449415955247,0.0012879305624547317,0.13966712784202062,0,0.8522877110102026,0.1463665847524047,0.0013457042373928028
2024-04-10,-0.0037978833107968,0.0075539055089639,-0.0135770729517807,test,test,0,0.8958460662267778,0.0008925055500827397,0.10326142822313919,0,0.8909872573314727,0.10807651059163915,0.0009362320768878154
2024-04-11,-0.0116875416929808,0.0078634418025165,-0.0135770729517807,test,test,0,0.8175284550278534,0.001844878208458275,0.18062666676368833,0,0.8080047250996475,0.19005287322895362,0.001942401671398964
2024-04-12,0.003393379238749,0.007669067434972,-0.0132335972985741,test,test,0,0.8841016944677289,0.0010714574369067526,0.1148268480953647,0,0.878221674340467,0.12064677947474907,0.0011315461847838464
2024-04-15,0.0001123084332523,0.0074354876365891,-0.0132335972985741,test,test,0,0.9254249664932136,0.0006090303606514843,0.07396600314613526,0,0.9219907543329372,0.07736747460165548,0.0006417710654072079
2024-04-16,-0.0151128590199888,0.008103900189151,-0.0143753697409101,test,test,0,0.756819743575192,0.0027068992985244296,0.24047335712628348,0,0.7436247605522417,0.2535214166830665,0.0028538227646919463
2024-04-17,0.010113125023888,0.008238284059445,-0.0143753697409101,test,test,0,0.7736155920368902,0.0027076528250440917,0.22367675513806562,0,0.7608237019586731,0.23630983767279054,0.002866460368536572
2024-04-18,0.0122530828435954,0.0085326108044244,-0.0143753697409101,test,test,0,0.7395253812597985,0.0035411003619949194,0.2569335183782066,0,0.7244177567996468,0.2718247668604902,0.003757476339862913
2024-04-19,-0.0033031735819152,0.0083121463927273,-0.0143753697409101,test,test,0,0.815372915907907,0.002052948918233013,0.18257413517386004,0,0.8041675559467447,0.1936255562441933,0.0022068878090621856
2024-04-22,0.0148663629494283,0.008843460625543,-0.0143753697409101,test,test,0,0.7037532455282528,0.004381482067158082,0.2918652724045891,0,0.6859250648684295,0.3094045542052868,0.00467038092628375
2024-04-23,0.0168631477462388,0.0095171599335141,-0.0143753697409101,test,test,2,0.4772504379365886,0.010665735947076663,0.512083826116335,1,0.4518274503325884,0.5369478162678163,0.01122473339959501
2024-04-24,-0.0043071282985995,0.0092873480853749,-0.0143753697409101,test,test,0,0.5826953123826377,0.006293682038881174,0.41101100557848097,0,0.5586689071314758,0.4345366039932554,0.006794488875268654
2024-04-25,-0.0040069662112483,0.0090577530924875,-0.0143753697409101,test,test,0,0.6819620023928709,0.0039018901392886647,0.3141361074678406,0,0.6612234442631845,0.334512251378913,0.004264304357902523
2024-04-26,0.0154395604426736,0.0095615437675711,-0.0143753697409101,test,test,0,0.5215435982792955,0.00805181654115889,0.47040458517954536,1,0.4947358954820228,0.49664986515786336,0.00861423936011367
2024-04-29,-0.0048347736640632,0.0093455997265552,-0.0143753697409101,test,test,0,0.6133366098508138,0.005176045683684531,0.38148734446550175,0,0.5884431504738821,0.4059189851362852,0.00563786438983258
2024-04-30,-0.0224465964757938,0.0105986226366862,-0.0178182800441415,test,test,2,0.06441188601172905,0.027577887525841928,0.9080102264624291,1,0.05550665451418971,0.9164017935506662,0.028091551935144177
2024-05-02,0.0016201131257957,0.0102834060349481,-0.0178182800441415,test,test,2,0.14016055194106383,0.016665313130231205,0.8431741349287051,1,0.12805762082055847,0.8545294529660855,0.01741292621335622
2024-05-03,-0.0015924929407647,0.0099777600354395,-0.0178182800441415,test,test,2,0.2427245895981949,0.01086780733116677,0.7464076030706382,1,0.2277500075390001,0.7607534550623366,0.011496537398663256
2024-05-06,0.0057688224695011,0.0097764570456992,-0.0178182800441415,test,test,2,0.36027523758119695,0.008091662466402244,0.6316330999524008,1,0.3436866417630943,0.6477536306172309,0.008559727619674936
2024-05-07,0.014855934331712,0.0101531420120328,-0.0178182800441415,test,test,2,0.25095925249427276,0.012759648300880042,0.7362810992048472,1,0.23564595237073038,0.7511338338304595,0.013220213798810332
2024-05-08,0.0064855793031086,0.0099712025095938,-0.0178182800441415,test,test,2,0.36005117324903013,0.00914110406323704,0.6308077226877327,1,0.3432042954546148,0.6472133832935754,0.009582321251809729
2024-05-09,-0.0092690776661908,0.0099304750523328,-0.0178182800441415,test,test,2,0.3380336367763731,0.009154879946051322,0.6528114832775755,1,0.3207924861607023,0.6696115171051202,0.009595996734177558
2024-05-10,0.0050010387502174,0.009705570462058,-0.0178182800441415,test,test,2,0.47709896612756947,0.006341727456843781,0.5165593064155867,1,0.459623895469805,0.5336843289750464,0.00669177555514858
2024-05-13,0.0041783729217416,0.0094653969874868,-0.0178182800441415,test,test,0,0.6223775883743922,0.004156789229000308,0.37346562239660724,0,0.6072204155884282,0.38837827468641223,0.004401309725159464
